block,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8,agent_9,agent_10,agent_11,agent_12,agent_13,agent_14,agent_15,agent_16,agent_17,agent_18,agent_19,agent_20,agent_21,agent_22,agent_23,agent_24,agent_25,agent_26,agent_27,agent_28,agent_29,agent_30,agent_31,agent_32,agent_33,agent_34,agent_35,agent_36,agent_37,agent_38,agent_39,agent_40,agent_41,agent_42,agent_43,agent_44,agent_45,agent_46,agent_47,agent_48,agent_49
5838156.0,196838848.92619592,30033793.4375393,20746801.471265756,15841537.925784137,12383519.38847509,12654296.081493393,11018681.573556166,11570893.324488105,9074006.024879482,8398805.06303295,8655853.32181864,8749393.133477217,8104367.011831866,7389478.012393568,6276952.6708159065,5998116.159663658,6026231.875635603,5383779.552586764,5383597.804581181,5220043.097234534,4953824.002016433,6448670.010472119,6428811.970384592,6268269.375546994,6181385.150453692,5699723.959609335,5398190.7240488315,5600626.424788006,5490287.5274656415,5332948.133409735,4959147.75517966,4249416.25327651,4795973.131112118,4491420.113596239,4390040.452524494,4235949.86493313,4186407.285040749,4164562.647419683,4028928.2885892494,3909164.3911409113,3617008.7568231635,3152329.321190616,3748840.0131821474,3437255.999489566,3135322.4624185446,3296589.2390815592,3046804.5458059334,3002663.505331753,2661738.440334195,2787285.6316304747
5890752.0,196914316.73574203,30046967.421058856,20764348.668465402,15851360.517433545,12391660.873533068,12666806.24457136,11020438.33579972,11578817.29889959,9077340.3618172,8398335.030497968,8658305.710732393,8753632.77363288,8106428.283537955,7390732.940029061,6276226.368362593,5995273.165686904,6025090.962740799,5380255.661094246,5381455.958926747,5217383.219963276,4950995.734709789,6461133.570586012,6441917.032435377,6280372.8159279,6194099.093682798,5709311.948918272,5407249.078767692,5612553.736691167,5501767.132226933,5344087.305491313,4968045.161199153,4250783.806690522,4805099.299282677,4500906.494541848,4398953.415438933,4243962.51407133,4194321.426475829,4172910.0230711084,4036398.5802338975,3916527.278266393,3622001.8987121186,3153214.644727522,3757432.538943718,3443295.157526644,3139592.286372942,3302943.0551296067,3052392.478471036,3008711.1937767365,2665354.951862532,2792440.255356671
5943348.0,196990037.82185593,30060222.462233614,20781995.798561394,15861257.317445636,12399868.142249458,12679398.783824123,11022241.745014995,11586807.317268115,9080725.89316893,8397904.070098061,8660804.855619613,8757922.511598727,8108535.397561395,7392030.675402071,6275530.404805069,5992460.4769649925,6023978.572357226,5376759.369769837,5379338.130707285,5214745.187709009,4948190.852209052,6473647.681749196,6455077.459454371,6292525.405887453,6206866.991321627,5718938.401992847,5416343.883030008,5624532.591705191,5513295.831040767,5355274.179503209,4976979.685351743,4252156.7222986035,4814262.612279202,4510434.31577727,4407904.843250531,4252008.022817684,4202268.0484264055,4181293.439449528,4043902.4740077024,3923920.5244845096,3627015.156427905,3154103.964843567,3766067.6365062813,3449360.1752114054,3143879.5898306114,3309326.6812581434,3058006.432435761,3014788.165797925,2668987.1856293078,2797616.9860941195
5995944.0,197066012.46520814,30073558.674041193,20799743.055317406,15871228.46164683,12408141.310164342,12692073.87554065,11024091.871312866,11594863.501603527,9084162.70506466,8397512.237863008,8663350.825195929,8762262.426716508,8110688.423109459,7393371.279566218,6274864.794527486,5989678.128796311,6022894.712937095,5373290.706177126,5377244.312882841,5212128.986781094,4945409.339148343,6486212.4878054205,6468293.419717678,6304727.285281577,6219689.008005868,5728603.424289071,5425475.236769354,5636563.150410792,5524873.7735144375,5366508.900809874,4985951.436043117,4253535.006352421,4823463.173982298,4520003.706408481,4416894.853330329,4260086.483068715,4210247.241728714,4189713.00609722,4051440.0806227,3931344.21469865,3632048.5808379115,3154997.286198293,3774745.469924878,3455451.128068415,3148184.4169924147,3315740.221041583,3063646.495630398,3020894.527878935,2672635.1849254696,2802815.8867486957
6048540.0,197142240.94687936,30086976.16977011,20817590.633142523,15881274.086356174,12416480.49331992,12704831.696760125,11025988.78512069,11602985.97444953,9087650.88405188,8397159.590130081,8665943.688538658,8766652.598801699,8112887.429760297,7394754.8139268905,6274229.552180675,5986926.156757463,6021839.393184402,5369849.698140463,5375174.498625396,5209534.603682611,4942651.180249971,6498828.132968313,6481565.081941692,6316978.594325741,6232565.308799923,5738307.121532682,5434643.240175116,5648645.573805175,5536501.109633391,5377791.615143752,4994960.521967412,4254918.6651117075,4832701.088537045,4529614.795875968,4425923.563355076,4268197.986954795,4218259.0974503225,4198168.832842859,4059011.51112244,3938798.434028374,3637102.2229346023,3155894.61345719,3783466.203787615,3461568.0918233204,3152506.812167929,3322183.778379824,3069312.756257139,3027030.3868515384,2676298.9931573207,2808037.0203879504
6101136.0,197218723.5483686,30100475.063016616,20835538.727091867,15891394.328387925,12424885.808261625,12717672.425273841,11027932.557183247,11611174.858884811,9091190.517096303,8396846.18354533,8668583.51508784,8771093.108144399,8115132.487464553,7396181.340242012,6273624.692683427,5984204.596704535,6020812.6220562635,5366436.373746444,5373128.681320292,5206962.025111634,4939916.360325643,6511494.761821995,6494892.615284109,6329279.473595651,6245496.059198343,5748049.599720088,5443847.993692921,5660780.023302243,5548177.989762216,5389122.4686055835,5004007.052108042,4256307.704844232,4841976.460353566,4539267.713955485,4434991.0913084345,4276342.626840698,4226303.706890339,4206661.029802273,4066616.8768826383,3946283.2678097957,3642176.1338357734,3156795.9512918303,3792230.003216323,3467711.1424031416,3156846.8197754654,3328657.4574990273,3075005.302790521,3033195.8498961753,2679978.6538467146,2813280.4502415
6153732.0,197295460.55158693,30114055.467693307,20853587.53286886,15901589.325052278,12433357.372040115,12730596.239627576,11029923.258563753,11619430.278524434,9094781.691583704,8396572.07506511,8671270.374648511,8775584.035511188,8117423.666546547,7397650.920623651,6273050.231223533,5981513.484774265,6019814.408763915,5363050.761345015,5371106.854567199,5204411.237961987,4937204.86427713,6524212.519321501,6508276.189344248,6341630.06402749,6258481.425126413,5757830.965118634,5453089.598025332,5672966.66073339,5559904.564644996,5400501.607665105,5013091.135737902,4257702.131825932,4851289.394107326,4548962.590758116,4444097.555480955,4284520.495325979,4234381.161580149,4215189.707378969,4074256.2896116544,3953798.801595934,3647270.3647848307,3157701.304379813,3801037.033867237,3473880.3559366884,3161204.4843426864,3335161.3629520517,3080724.2239779313,3039391.024542917,2683674.210631377,2818546.2397010764
6206328.0,197372452.23887467,30127717.49802457,20871737.246826682,15911859.214157127,12441895.302212158,12743603.319122983,11031960.960644828,11627752.357521815,9098424.495320521,8396337.321956431,8674004.337390719,8780125.462146422,8119761.037705531,7399163.61753924,6272506.183258918,5978852.857385341,6018844.76277397,5359692.889550804,5369109.012181028,5201882.229324432,4934516.677097166,6536981.5507936245,6521715.974164043,6354030.50691917,6271521.572940704,5767651.32426715,5462368.154131947,5685205.648347787,5571680.985406257,5411929.179161373,5022212.882419936,4259101.9523408795,4860639.994739637,4558699.556731242,4453243.0744707715,4292731.68524546,4242491.553283401,4223754.976264494,4081929.8613512185,3961345.1211571246,3652384.9671510174,3158610.677404801,3809887.461931692,3480075.808754862,3165579.850506591,3341695.5996191925,3086469.608840136,3045616.018671751,2687385.707265003,2823834.452321151
6258924.0,197449698.89298832,30141461.26855015,20889988.065969784,15922204.134009076,12450499.716843031,12756693.843819994,11034045.735130446,11636141.220569812,9102119.016536318,8396141.981799293,8676785.473851463,8784717.469773686,8122144.672017113,7400719.493812753,6271992.564518988,5976222.751239978,6017903.6938094115,5356362.787244699,5367135.148193987,5199374.986487929,4931851.7838699855,6549802.001937498,6535212.140228345,6366480.943930557,6284616.669429836,5777510.78397653,5471683.763230427,5697497.14881334,5583507.403551139,5423405.330303418,5031372.4020078825,4260507.1726814,4870028.367458306,4568478.7426585695,4462427.76718393,4300976.289669293,4250634.973996872,4232356.9474387355,4089637.704476981,3968922.312481355,3657519.9924297603,3159524.075056618,3818781.454136683,3486297.57739111,3169972.9630136755,3348260.2727087536,3092241.5466718553,3051870.9405134055,2691113.1876176437,2829145.1518189562
6311520.0,197527200.7971113,30155286.894124646,20908340.18795584,15932624.22341574,12459170.734506797,12769867.994538523,11036177.65404599,11644596.992902838,9105865.343884489,8395986.112487266,8679613.854935953,8789360.140597394,8124574.6409345055,7402318.6126264185,6271509.391005345,5973623.203324791,6016991.211850901,5353060.483574693,5365185.256854191,5196889.496940469,4929210.1697725905,6562674.018825782,6548764.858466626,6378981.5170842605,6297766.881815123,5787409.451330234,5481036.5267965365,5709841.325216804,5595383.970966092,5434930.208670696,5040569.804646637,4261917.7991480725,4879454.617737783,4578300.279660772,4471651.752834931,4309254.4019045,4258811.515950555,4240995.732170727,4097379.9316991675,3976530.4617749336,3662675.492242873,3160441.50203127,3827719.177745633,3492545.738581799,3174383.8667203477,3354855.4877576437,3098040.1270423187,3058155.898650127,2694856.695675847,2834478.402075008
6364116.0,197604958.23485473,30169194.489920124,20926793.811098043,15943119.621686721,12467908.474288782,12783125.952860663,11038356.789740145,11653119.800297922,9109663.566443982,8395869.772228751,8682489.55191879,8794053.557304142,8127051.016289988,7403961.037521686,6271056.678993575,5971054.250912355,6016107.327137798,5349786.007957562,5363259.332630192,5194425.748369993,4926591.820075301,6575597.747904465,6562374.300251592,6391532.368766572,6310972.377751401,5797347.433684848,5490426.546564879,5722238.341064912,5607310.839919067,5446503.962213425,5049805.200772862,4263333.838049759,4888918.851320087,4588164.299196121,4480915.15094729,4317566.115493743,4267021.271608279,4249671.442018891,4105156.656063239,3984169.6554624108,3667851.51833879,3161362.963030913,3836700.8005590853,3498820.369266391,3178812.6065930803,3361481.350632024,3103865.4397957074,3064471.0020160573,2698616.2755430304,2839834.2671332154
6416712.0,197682971.49025834,30183184.171426598,20945349.134366304,15953690.468634963,12476713.05578666,12796467.90113274,11040583.214885667,11661709.769076845,9113513.773720292,8395793.019548325,8685412.636445327,8798797.803064328,8129573.870295792,7405646.832400751,6270634.445033964,5968515.93156243,6015252.050169363,5346539.390080052,5361357.370209863,5191983.728665821,4923996.720142678,6588573.335994251,6576040.637402577,6404133.641727681,6324233.325327292,5807324.838670471,5499853.924529551,5734688.360284553,5619288.163060588,5458126.7392537575,5059078.7011154685,4264755.2957037315,4898421.174214846,4598070.93306034,4490218.081354123,4325911.524216947,4275264.333668003,4258384.188831549,4112967.990950469,3991839.9801873206,3673048.1225930825,3162288.4627639563,3845726.4909152132,3505121.546588098,3183259.2277085977,3368137.967527951,3109717.5750517356,3070816.359898209,2702391.9714395218,2845212.811201197
6469308.0,197761240.84779733,30197256.054453023,20964006.35738922,15964336.904578382,12485584.599112421,12809894.02246745,11042857.002480784,11670367.026107244,9117416.055647817,8395755.913287288,8688383.180532865,8803592.961533725,8132143.275546835,7407376.0615277095,6270242.705952762,5966008.283123362,6014425.391705884,5343320.6599003,5359479.364502056,5189563.425919471,4921424.855434615,6601600.930290987,6589764.0421846155,6416785.479082518,6337549.893066408,5817341.774191539,5509318.76294415,5747191.547223465,5631316.093423952,5469798.688485332,5068390.416696262,4266182.178435671,4907961.692700045,4608020.313388025,4499560.66419831,4334290.722091339,4283540.795062316,4267134.0847474,4120814.0500785485,3999541.522812428,3678265.357007933,3163218.0059451046,3854796.4176906412,3511449.3478941224,3187723.775254155,3374825.4449721714,3115596.623206177,3077192.081936951,2706183.827703023,2850614.0986507847
6521904.0,197839766.5923775,30211410.255128965,20982765.680456057,15975059.07034154,12494523.224892916,12823404.500744725,11045178.225850003,11679091.698804684,9121370.502590165,8395758.512605999,8691401.256571898,8808439.116854558,8134759.305020202,7409148.789530059,6269881.478853486,5963531.343733178,6013627.362769909,5340129.847649046,5357625.310637885,5187164.828425704,4918876.211506846,6614680.678366368,6603544.687309617,6429488.024311541,6350922.249927795,5827398.348426988,5518821.164322793,5759748.0666508945,5643394.784425712,5481519.95897444,5077740.458830273,4267614.492579706,4917540.513322554,4618012.572652591,4508943.019933192,4342703.8033719,4291850.748958717,4275921.242195963,4128694.94750239,4007274.370420242,3683503.273713562,3164151.5972953327,3863910.7503009727,3517803.850736018,3192206.2945277537,3381543.88982191,3121502.6749312994,3083598.2781267264,2709991.8887887807,2856038.1940180734
6574500.0,197918549.00934553,30225646.889905915,21001627.3045183,15985857.10725729,12503529.054272562,12836999.520615641,11047546.958645929,11687883.915133875,9125377.205342028,8395800.876984717,8694466.937328113,8813336.353657411,8137422.032077484,7410965.081400022,6269550.781118037,5961085.1518213535,6012857.974647286,5336966.983830964,5355795.203971453,5184787.924683755,4916350.774011867,6627812.728168844,6617382.745936934,6442241.421261436,6364350.5653067315,5837494.6698311055,5528361.23144031,5772358.083758163,5655524.3898663465,5493290.700160459,5087128.939126507,4269052.244478506,4927157.742898384,4628047.843666483,4518365.269323212,4351150.862551837,4300194.28876039,4284745.773898299,4136610.797614573,4015038.6103133205,3688761.9249677397,3165089.241541986,3873069.658701519,3524185.132870125,3196706.830938263,3388293.4092667866,3127435.821176826,3090035.0588166476,2713816.1992697567,2861485.162003951
6627096.0,197997588.3844883,30239966.075556725,21020591.43119208,15996731.157167641,12512602.208914116,12850679.267503027,11049963.274849558,11696743.803610621,9129436.255130883,8395883.066223621,8697580.295942442,8818284.757062929,8140131.530466154,7412825.002495652,6269250.630407627,5958669.746109531,6012117.238888332,5333832.099226131,5353989.040081485,5182432.703398172,4913848.528700062,6640997.228023794,6631278.391674208,6455045.8141455995,6377835.0090351775,5847630.847133964,5537939.067332982,5785021.764159329,5667705.063930959,5505111.061856236,5096555.9694883395,4270495.440483275,4936813.488513311,4638126.259582274,4527827.533444071,4359631.994362937,4308571.508106224,4293607.792867157,4144561.715145961,4022834.3300146246,3694041.3631562344,3166030.943418794,3882273.313387895,3530593.2722578393,3201225.430006208,3395074.1108285324,3133396.15316978,3096502.534711249,2717656.8038370293,2866955.067474185
6679692.0,198076885.00403425,30254367.929179188,21039658.26275901,16007681.362426035,12521742.811000666,12864443.927603675,11052427.24877193,11705671.493303278,9133547.743617887,8396005.140445992,8700741.405933391,8823284.412682727,8142887.874320833,7414728.618542765,6268981.044664291,5956285.165613218,6011405.167309094,5330725.224891192,5352206.814772171,5180099.1534801815,4911369.46142035,6654234.326634928,6645231.798578211,6467901.347545013,6391375.75138281,5857806.989341826,5547554.775298686,5797739.2738918075,5679936.961189563,5516981.1942488095,5106021.662114336,4271944.086953862,4946507.857523392,4648247.95389279,4537329.933683507,4368147.293776156,4316982.500871468,4302507.412407499,4152547.8151664725,4030661.617268187,3699341.6407930604,3166976.7076658937,3891521.8853968196,3537028.347066185,3205762.1373631447,3401886.10236192,3139383.762415604,3103000.8168710247,2721513.747299915,2872447.9754599435
6732288.0,198156439.15465665,30268852.568195872,21058828.002168663,16018707.865898285,12530950.9832367,12878293.68789143,11054938.955055466,11714667.113834511,9137711.762900062,8396167.16009824,8703950.341198,8828335.406621477,8145691.138164374,7416675.995635551,6268742.042112019,5953931.449643165,6010721.771992411,5327646.392161033,5350448.524074293,5177787.2640484525,4908913.558121111,6667524.1730847,6659243.141155512,6480808.166408846,6404972.96305755,5868023.205737973,5557208.458897871,5810510.779416626,5692220.236597851,5528901.2478998415,5115526.129498385,4273398.190258777,4956240.957555499,4658413.060431707,4546872.591741748,4376696.856002079,4325427.361168149,4311444.746117226,4160569.213085698,4038520.5600391845,3704662.810520833,3167926.539029914,3900815.5463064127,3543490.435668197,3210316.9987524794,3408729.4920553137,3145398.7406983273,3109530.0167134614,2725387.0745862494,2877963.9511579946
6784884.0,198236251.1234781,30283420.110355627,21078100.853040624,16029810.810964415,12540226.848849954,12892228.736117728,11057498.46867462,11723730.79538243,9141928.405510863,8396369.185951442,8707207.176013408,8833437.825477753,8148541.396909719,7418667.20023841,6268533.64125767,5951608.63780647,6010067.065289127,5324595.632649682,5348714.16424638,5175497.024430338,4906480.80485119,6680866.9168345975,6673312.594363057,6493766.416055207,6418626.81520651,5878279.605882944,5566900.221953836,5823336.447619923,5704555.045497458,5540871.373746112,5125069.484430602,4274857.756775232,4966012.896507694,4668621.713374044,4556455.629632011,4385280.776490881,4333906.183345543,4320419.907887563,4168626.024653468,4046411.2465145104,3710004.925110976,3168880.442263945,3910154.468237193,3549979.616642654,3214890.0600295556,3415604.388431308,3151441.1800814136,3116090.2460130923,2729276.8307427433,2883503.0599311604
6837480.0,198316321.1980715,30298070.673734445,21097477.01966638,16040990.341520078,12549570.531592842,12906249.260814447,11060105.864937358,11732862.66868298,9146197.764422506,8396611.279102363,8710511.985037291,8838591.756346362,8151438.725860842,7420702.299187309,6268355.860892575,5949316.770008176,6009441.059819279,5321572.978251953,5347003.731775888,5173228.424163313,4904071.187760642,6694262.707726573,6687440.333609298,6506776.242171711,6432337.479415986,5888576.299615467,5576630.1685533235,5836216.445812476,5716941.543616752,5552891.72310016,5134651.839997778,4276322.792889237,4975823.782549783,4678874.04723632,4566079.169680952,4393899.150933443,4342419.06199048,4329433.011903323,4176718.36596047,4054333.765103238,3715368.037464031,3169838.422127705,3919538.823852621,3556495.968775587,3219481.367161884,3422510.900347347,3157511.1729079955,3122681.6169026704,2733183.0609351243,2889065.367308044
6890076.0,198396649.66646224,30312804.376736816,21116956.70701034,16052246.601978017,12558982.15574432,12920355.45129604,11062761.219486604,11742062.865031052,9150519.93304662,8396893.500975052,8713864.843310444,8843797.286819292,8154383.200714466,7422781.359690788,6268208.720093348,5947055.886452295,6008843.768473141,5318578.461144891,5345317.223380396,5170981.452994577,4901684.693101612,6707711.695983399,6701626.534754642,6519837.790816383,6446105.127713284,5898913.397052529,5586398.40304698,5849150.941731021,5729379.887071459,5564962.447650855,5144273.309583784,4277793.304995616,4985673.724123853,4689170.196878115,4575743.334529276,4402552.0752614075,4350966.0919277705,4338484.172643864,4184846.3534390023,4062288.2044368857,3720752.200609829,3170800.4833872975,3928968.786359621,3563039.5710598943,3224090.9662294406,3429449.136996359,3163608.811801601,3129304.241873571,2737105.8104484053,2894650.9389843084
6942672.0,198477236.8171327,30327621.33809794,21136540.120712645,16063579.737270294,12568461.846110828,12934547.497661538,11065464.608300744,11751331.516282462,9154895.005236046,8397215.913321882,8717265.8262573,8849054.50498755,8157374.897561248,7424904.4493317725,6268092.238223269,5944826.027643531,6008275.20441249,5315612.113788866,5343654.636008519,5168756.10088421,4899321.307229457,6721214.032209517,6715871.374112373,6532951.208418243,6459929.932566614,5909291.008590405,5596205.030049884,5862140.103538762,5741870.232365096,5577083.699463958,5153934.006870385,4279269.299498057,4995562.8299448965,4699510.297501193,4585448.247132081,4411239.645647805,4359547.368220953,4347573.504883032,4193010.103863517,4070274.6533699725,3726157.467707991,3171766.630815619,3938444.5295093795,3569610.502695934,3228718.9034248297,3436419.2079074215,3169734.1896667774,3135958.2337765964,2741045.1246872055,2900259.840822328
6995268.0,198558082.9390218,30342521.676883195,21156227.467090115,16074989.892848644,12578009.728028575,12948825.590795722,11068216.107695416,11760668.754855033,9159323.07528661,8397578.57822459,8720715.009687625,8854363.49944222,8160413.892887025,7427071.636068787,6268006.43493351,5942627.234388203,6007735.381071989,5312673.968929086,5342015.966841272,5166552.35800494,4896981.016603386,6734769.867391443,6730175.028449389,6546116.6417780025,6473812.066886274,5919709.244904921,5606050.154442172,5875184.0998258125,5754412.736389574,5589255.630982281,5163634.045837664,4280750.782809223,5005491.209001002,4709894.484650864,4595194.030759664,4419961.95850725,4368162.986172383,4356701.123690139,4201209.734351311,4078293.200980339,3731583.892048016,3172736.8691921714,3947966.2275978164,3576208.843091887,3233365.2250536145,3443421.2229463737,3175887.3996893507,3142643.7058225498,2745001.0491759195,2905892.1388517036
7047864.0,198639188.32153106,30357505.512490176,21176018.953139443,16086477.21468694,12587625.927364754,12963189.922372617,11071015.79432436,11770074.713731697,9163804.2379381,8397981.558096083,8724212.469797632,8859724.359276816,8163500.26357458,7429282.988236967,6267951.330164032,5940459.547796035,6007224.312159863,5309764.059597103,5340401.213293059,5164370.21474354,4894663.807787558,6748379.352899011,6744537.674986813,6559334.238068858,6487751.704025107,5930168.216952082,5615933.881369222,5888283.099610116,5767007.556425707,5601478.395026854,5173373.540764505,4282237.761350706,5015458.97055407,4720322.89421623,4604980.808997826,4428719.110496843,4376813.041323975,4365867.144430189,4209445.362362883,4086343.9365695943,3737031.52704962,3173711.2033031485,3957534.0554663404,3582834.671864252,3238029.977534484,3450455.29231641,3182068.535337225,3149360.7715829844,2748973.629559087,2911547.899269445
7100460.0,198720553.25452763,30372572.964650493,21195914.7865378,16098041.849282231,12597310.57051876,12977640.684856882,11073863.745180821,11779549.526460037,9168338.58837577,8398424.915681135,8727758.283171576,8865137.174088161,8166634.086904694,7431538.574550107,6267926.944145216,5938323.009281058,6006742.011659532,5306882.419111979,5338810.373013016,5162209.661701861,4892369.667451877,6762042.640485681,6758959.491400861,6572604.14483726,6501749.017779192,5940668.035968732,5625856.316243175,5901437.272337829,5779654.850143982,5613752.144797277,5183152.606229493,4283730.241553193,5025466.224140472,4730795.66243084,4614808.705748309,4437511.198516042,4385497.629457378,4375071.682764561,4217717.105703652,4094426.9496636516,3742500.4262631317,3174689.637941514,3967148.188502501,3589488.0688381186,3242713.207399579,3457521.52655874,3188277.6903607957,3156109.5449908106,2752962.9116017856,2917227.188440557
7153056.0,198802178.02834144,30387724.153429806,21215915.175645843,16109683.943656955,12607063.78442434,12992178.071505584,11076760.037598515,11789093.327155428,9172926.222232265,8398908.714058088,8731352.526782703,8870602.033977948,8169815.440557775,7433838.464101552,6267933.297398721,5936217.660563704,6006288.493830536,5304029.081081703,5337243.4438859755,5160070.689697956,4890098.582372981,6775759.882289706,6773440.655824219,6585926.510003223,6515804.182389117,5951208.813472886,5635817.564742123,5914646.787884225,5792354.775605012,5626077.033872074,5192971.357110961,4285228.229856456,5035513.079571085,4741312.925873136,4624677.845229915,4446338.319707598,4394216.846594544,4384314.854651207,4226025.082523045,4102542.330012896,3747990.6433695657,3175672.1779069523,3976808.802640274,3596169.11404766,3247414.961294635,3464620.036553177,3194514.9587935163,3162890.1403408875,2756968.941188962,2922930.0728981066
7205652.0,198884062.9337758,30402959.199230004,21236020.329508565,16121403.64535977,12616885.696551152,13006802.27637087,11079704.749252977,11798706.250502368,9177567.235588469,8399433.016639646,8734995.277995102,8876119.029554836,8173044.402615161,7436182.726365771,6267970.410739038,5934143.543671307,6005863.773209841,5301204.079404756,5335700.424033618,5157953.289767105,4887850.539435223,6789531.23083425,6787981.34684575,6599301.481861693,6529917.372539813,5961790.661264733,5645817.732811494,5927911.816553907,5805107.491260054,5638453.216209499,5202829.908588071,4286731.732709332,5045599.646932551,4751874.82146689,4634588.35197818,4455200.571457851,4402970.788998399,4393596.776345866,4234369.411316124,4110690.167592853,3753502.2321810843,3176658.828006019,3986516.0743612424,3602877.8877362693,3252135.2859793445,3471750.933518846,3200780.4349524793,3169702.672290908,2760991.7643272243,2928656.619343717
7258248.0,198966208.2621059,30418278.222790252,21256230.457858834,16133201.102467481,12626776.434905995,13021513.494301753,11082697.958162896,11808388.431756124,9182261.724975495,8399997.887174627,8738686.614564354,8881688.251935238,8176321.051560349,7438571.431199832,6268038.305274236,5932100.700939943,6005467.864612871,5298407.448271285,5334181.311815644,5155857.453163134,4885625.52563144,6803356.839028803,6802581.743511934,6612729.209082815,6544088.763362348,5972413.691426603,5655856.926664431,5941232.529082013,5817913.155951815,5650880.846147936,5212728.376141058,4288240.756570041,5055726.036587076,4762481.48648195,4644540.350846531,4464098.051397169,4411759.553172814,4402917.564401581,4242750.210924057,4118870.552604546,3759035.246641163,3177649.5930520906,3996270.180694859,3609614.470357412,3256874.2283275314,3478914.3290147884,3207074.2134388015,3176547.2558618644,2765031.4271439933,2934406.894647801
7310844.0,199048614.3050492,30433681.345187806,21276545.77111583,16145076.46358684,12636736.12803461,13036311.92094618,11085739.742690958,11818140.006744348,9187009.787375884,8400603.389748469,8742426.614639726,8887309.792745646,8179645.466280702,7441004.648844495,6268137.002407423,5930089.175015778,6005100.783135162,5295639.222164697,5332686.105830942,5153783.171359186,4883423.528064067,6817236.860169529,6817242.025327622,6626209.840712864,6558318.530433918,5983078.016324397,5665935.252782281,5954609.096634572,5830771.928914958,5663360.078406834,5222666.875552083,4289755.307905888,5065892.359173355,4773133.058534455,4654533.967006658,4473030.857400413,4420583.235863527,4412277.335670061,4251167.600534753,4127083.575474809,3764589.740825007,3178644.4778654333,4006071.2992191417,3616378.942574736,3261631.8353274455,3486110.3349406035,3213396.3891386148,3183424.006438758,2769087.97588815,2940180.9658500017
7363440.0,199131281.35489267,30449168.687839787,21296966.480391458,16157029.877856018,12646764.90502324,13051197.752753282,11088830.181545442,11827961.11186886,9191811.520225218,8401249.588786295,8746215.356765147,8892983.744123556,8183017.726068786,7443482.449925945,6268266.523838046,5928109.008856392,6004762.544152583,5292899.435862991,5331214.8049189355,5151730.4360489035,4881244.533945852,6831171.447940298,6831962.372256704,6639743.526174913,6572606.849779013,5993783.748607167,5676052.817915216,5968041.690809113,5843683.969776436,5675891.068086781,5232645.522905438,4291275.393193564,5076098.72560722,4783829.675587772,4664569.325948858,4481999.087587438,4429441.934058434,4421676.2073016735,4259621.699683452,4135329.3268569177,3770165.768939758,3179643.4872733713,4015919.608061158,3623171.3852624455,3266408.1540819877,3493339.0635370333,3219747.057223033,3190333.0397714498,2773161.4569302066,2945978.9001592747
7416036.0,199214209.70431587,30464740.37250437,21317492.797489595,16169061.494945638,12656862.89550037,13066171.186975429,11091969.353780953,11837851.88410724,9196667.02141349,8401936.549051724,8750052.91988032,8898710.198719304,8186437.910623649,7446004.905456954,6268426.89156287,5926160.2457321,6004453.163323573,5290188.124440004,5329767.4081603475,5149699.239147654,4879088.530601114,6845160.756413101,6846742.964723163,6653330.415269508,6586953.897869993,6004531.001208366,5686209.729082679,5981530.483635523,5856649.43855659,5688473.9706705455,5242664.434588473,4292801.018919172,5086345.2470817175,4794571.475952454,4674646.553482942,4491002.840323475,4438335.744988147,4431114.2967463285,4268112.628253431,4143607.897630822,3775763.38532482,3180646.626110085,4025815.2858979385,3629991.879505903,3271203.2318089637,3500600.6273866347,3226126.3131490564,3197274.4719750616,2777251.9167625955,2951800.764954565
7468632.0,199297399.64650923,30480396.52128204,21338124.934908777,16181171.465061156,12667030.229638785,13081232.421670675,11095157.338801764,11847812.461014632,9201576.389286855,8402664.335649693,8753939.383323088,8904489.249697736,8189906.100052323,7448572.086838135,6268618.127877388,5924242.9292275505,6004172.65658984,5287505.323267207,5328343.914878618,5147689.572793513,4876955.505466356,6859204.940049113,6861583.98361152,6666970.658175575,6601359.85162789,6015319.88734625,5696406.09357406,5995075.647576611,5869668.495669497,5701108.942023429,5252723.727292093,4294332.191578149,5096632.035067991,4805358.598287395,4684765.77573858,4500042.214219851,4447264.766126124,4440591.721753685,4276640.506476647,4151919.3789038374,3781382.644452114,3181653.8992168377,4035758.5119570037,3636840.5066018454,3276017.1158413943,3507895.139414411,3232534.252660113,3204248.4195307135,2781359.4019999476,2957646.6277848836
7521228.0,199380851.47515067,30496137.256615784,21358863.105844103,16193359.938943977,12677267.038154485,13096381.655703185,11098394.216356922,11857842.980725344,9206539.722649012,8403433.014027497,8757874.826828351,8910320.99073985,8193422.374871346,7451184.065860517,6268840.255376952,5922357.103242974,6003921.040177478,5284851.068014761,5326944.324641045,5145701.429348245,4874845.446091572,6873304.1536994325,6876485.610267775,6680664.405451117,6615824.888423413,6026150.520524465,5706642.018949245,6008677.355528594,5882741.301923428,5713796.138393764,5262823.518011233,4295868.917675543,5106959.201315527,4816191.181599993,4694927.119165775,4509117.3081341665,4456229.095189493,4450108.600374039,4285205.454934433,4160263.862010831,3787023.6009264532,3182665.31144196,4045749.4660165254,3643717.348058926,3280849.8536276924,3515222.7128884546,3238970.9717863733,3211254.9992863424,2785483.959379392,2963516.5563697806
